active,base,futures,quote,spot,swap,symbol,type
,BAT,False,USDC,True,False,BAT/USDC,spot
,BCH,False,GUSD,True,False,BCH/GUSD,spot
,BCHRL,False,USD,True,False,BCHRL/USD,spot
,BCH,False,USD,True,False,BCH/USD,spot
,BCH,False,USDC,True,False,BCH/USDC,spot
,BOME,False,GUSD,True,False,BOME/GUSD,spot
,BOMERL,False,USD,True,False,BOMERL/USD,spot
,BOME,False,USD,True,False,BOME/USD,spot
,BOME,False,USDC,True,False,BOME/USDC,spot
,BONK,False,GUSD,True,False,BONK/GUSD,spot
,BONKRL,False,USD,True,False,BONKRL/USD,spot
,BONK,False,USD,True,False,BONK/USD,spot
,BONK,False,USDC,True,False,BONK/USDC,spot
,BTC,False,EUR,True,False,BTC/EUR,spot
,BTC,False,GBP,True,False,BTC/GBP,spot
,BTC,False,GUSD,True,False,BTC/GUSD,spot
,BTCRL,False,USD,True,False,BTCRL/USD,spot
,BTC,False,SGD,True,False,BTC/SGD,spot
,BTC,False,USD,True,False,BTC/USD,spot
,BTC,False,USDC,True,False,BTC/USDC,spot
,BTC,False,USDT,True,False,BTC/USDT,spot
,CHILLGUY,False,GUSD,True,False,CHILLGUY/GUSD,spot
,CHILLGUYRL,False,USD,True,False,CHILLGUYRL/USD,spot
,CHILLGUY,False,USD,True,False,CHILLGUY/USD,spot
,CHILLGUY,False,USDC,True,False,CHILLGUY/USDC,spot
,CHZ,False,GUSD,True,False,CHZ/GUSD,spot
,CHZRL,False,USD,True,False,CHZRL/USD,spot
,CHZ,False,USD,True,False,CHZ/USD,spot
,CHZ,False,USDC,True,False,CHZ/USDC,spot
,COMP,False,GUSD,True,False,COMP/GUSD,spot
,COMPRL,False,USD,True,False,COMPRL/USD,spot
,COMP,False,USD,True,False,COMP/USD,spot
,COMP,False,USDC,True,False,COMP/USDC,spot
,CRV,False,GUSD,True,False,CRV/GUSD,spot
,CRVRL,False,USD,True,False,CRVRL/USD,spot
,CRV,False,USD,True,False,CRV/USD,spot
,CRV,False,USDC,True,False,CRV/USDC,spot
,CTX,False,GUSD,True,False,CTX/GUSD,spot
,CTXRL,False,USD,True,False,CTXRL/USD,spot
,CTX,False,USD,True,False,CTX/USD,spot
,CTX,False,USDC,True,False,CTX/USDC,spot
,CUBE,False,GUSD,True,False,CUBE/GUSD,spot
,CUBERL,False,USD,True,False,CUBERL/USD,spot
,CUBE,False,USD,True,False,CUBE/USD,spot
,CUBE,False,USDC,True,False,CUBE/USDC,spot
,DAI,False,GUSD,True,False,DAI/GUSD,spot
,DAIRL,False,USD,True,False,DAIRL/USD,spot
,DAI,False,USD,True,False,DAI/USD,spot
,DAI,False,USDC,True,False,DAI/USDC,spot
,DOGE,False,BTC,True,False,DOGE/BTC,spot
,DOGE,False,ETH,True,False,DOGE/ETH,spot
,DOGE,False,GUSD,True,False,DOGE/GUSD,spot
,DOGERL,False,USD,True,False,DOGERL/USD,spot
,DOGE,False,USD,True,False,DOGE/USD,spot
,DOGE,False,USDC,True,False,DOGE/USDC,spot
,DOT,False,GUSD,True,False,DOT/GUSD,spot
,DOTRL,False,USD,True,False,DOTRL/USD,spot
,DOT,False,USD,True,False,DOT/USD,spot
,DOT,False,USDC,True,False,DOT/USDC,spot
,DRIFT,False,GUSD,True,False,DRIFT/GUSD,spot
,DRIFTRL,False,USD,True,False,DRIFTRL/USD,spot
,DRIFT,False,USD,True,False,DRIFT/USD,spot
,DRIFT,False,USDC,True,False,DRIFT/USDC,spot
,ELON,False,GUSD,True,False,ELON/GUSD,spot
,ELONRL,False,USD,True,False,ELONRL/USD,spot
,ELON,False,USD,True,False,ELON/USD,spot
,ELON,False,USDC,True,False,ELON/USDC,spot
,ENS,False,GUSD,True,False,ENS/GUSD,spot
,ENSRL,False,USD,True,False,ENSRL/USD,spot
,ENS,False,USD,True,False,ENS/USD,spot
,ENS,False,USDC,True,False,ENS/USDC,spot
,ETH,False,BTC,True,False,ETH/BTC,spot
,ETH,False,EUR,True,False,ETH/EUR,spot
,ETH,False,GBP,True,False,ETH/GBP,spot
,ETH,False,GUSD,True,False,ETH/GUSD,spot
,ETHRL,False,USD,True,False,ETHRL/USD,spot
,ETH,False,SGD,True,False,ETH/SGD,spot
,ETH,False,USD,True,False,ETH/USD,spot
,ETH,False,USDC,True,False,ETH/USDC,spot
,ETH,False,USDT,True,False,ETH/USDT,spot
,EUL,False,GUSD,True,False,EUL/GUSD,spot
,EULRL,False,USD,True,False,EULRL/USD,spot
,EUL,False,USD,True,False,EUL/USD,spot
,EUL,False,USDC,True,False,EUL/USDC,spot
,FARTCOIN,False,GUSD,True,False,FARTCOIN/GUSD,spot
,FARTCOINRL,False,USD,True,False,FARTCOINRL/USD,spot
,FARTCOIN,False,USD,True,False,FARTCOIN/USD,spot
,FARTCOIN,False,USDC,True,False,FARTCOIN/USDC,spot
,FET,False,GUSD,True,False,FET/GUSD,spot
,FETRL,False,USD,True,False,FETRL/USD,spot
,FET,False,USD,True,False,FET/USD,spot
,FET,False,USDC,True,False,FET/USDC,spot
,FIL,False,GUSD,True,False,FIL/GUSD,spot
,FILRL,False,USD,True,False,FILRL/USD,spot
,FIL,False,USD,True,False,FIL/USD,spot
,FIL,False,USDC,True,False,FIL/USDC,spot
,FLOKI,False,GUSD,True,False,FLOKI/GUSD,spot
,FLOKIRL,False,USD,True,False,FLOKIRL/USD,spot
,FLOKI,False,USD,True,False,FLOKI/USD,spot
,FLOKI,False,USDC,True,False,FLOKI/USDC,spot
,FTM,False,GUSD,True,False,FTM/GUSD,spot
,FTMRL,False,USD,True,False,FTMRL/USD,spot
,FTM,False,USD,True,False,FTM/USD,spot
,FTM,False,USDC,True,False,FTM/USDC,spot
,GALA,False,GUSD,True,False,GALA/GUSD,spot
,GALARL,False,USD,True,False,GALARL/USD,spot
,GALA,False,USD,True,False,GALA/USD,spot
,GALA,False,USDC,True,False,GALA/USDC,spot
,GMT,False,GUSD,True,False,GMT/GUSD,spot
,GMTRL,False,USD,True,False,GMTRL/USD,spot
,GMT,False,USD,True,False,GMT/USD,spot
,GMT,False,USDC,True,False,GMT/USDC,spot
,GOAT,False,GUSD,True,False,GOAT/GUSD,spot
,GOATRL,False,USD,True,False,GOATRL/USD,spot
,GOAT,False,USD,True,False,GOAT/USD,spot
,GOAT,False,USDC,True,False,GOAT/USDC,spot
,GRT,False,GUSD,True,False,GRT/GUSD,spot
,GRTRL,False,USD,True,False,GRTRL/USD,spot
,GRT,False,USD,True,False,GRT/USD,spot
,GRT,False,USDC,True,False,GRT/USDC,spot
,GUSD,False,GBP,True,False,GUSD/GBP,spot
,GUSD,False,SGD,True,False,GUSD/SGD,spot
,GUSD,False,USD,True,False,GUSD/USD,spot
,HNT,False,GUSD,True,False,HNT/GUSD,spot
,HNTRL,False,USD,True,False,HNTRL/USD,spot
,HNT,False,USD,True,False,HNT/USD,spot
,HNT,False,USDC,True,False,HNT/USDC,spot
,IMX,False,GUSD,True,False,IMX/GUSD,spot
,IMXRL,False,USD,True,False,IMXRL/USD,spot
,IMX,False,USD,True,False,IMX/USD,spot
,IMX,False,USDC,True,False,IMX/USDC,spot
,INJ,False,GUSD,True,False,INJ/GUSD,spot
,INJRL,False,USD,True,False,INJRL/USD,spot
,INJ,False,USD,True,False,INJ/USD,spot
,INJ,False,USDC,True,False,INJ/USDC,spot
,IOTX,False,GUSD,True,False,IOTX/GUSD,spot
,IOTXRL,False,USD,True,False,IOTXRL/USD,spot
,IOTX,False,USD,True,False,IOTX/USD,spot
,IOTX,False,USDC,True,False,IOTX/USDC,spot
,JITOSOL,False,GUSD,True,False,JITOSOL/GUSD,spot
,JITOSOLRL,False,USD,True,False,JITOSOLRL/USD,spot
,JITOSOL,False,SOL,True,False,JITOSOL/SOL,spot
,JITOSOL,False,USD,True,False,JITOSOL/USD,spot
,JITOSOL,False,USDC,True,False,JITOSOL/USDC,spot
,JTO,False,GUSD,True,False,JTO/GUSD,spot
,JTORL,False,USD,True,False,JTORL/USD,spot
,JTO,False,USD,True,False,JTO/USD,spot
,JTO,False,USDC,True,False,JTO/USDC,spot
,JUP,False,GUSD,True,False,JUP/GUSD,spot
,JUPRL,False,USD,True,False,JUPRL/USD,spot
,JUP,False,USD,True,False,JUP/USD,spot
,JUP,False,USDC,True,False,JUP/USDC,spot
,KMNO,False,GUSD,True,False,KMNO/GUSD,spot
,KMNORL,False,USD,True,False,KMNORL/USD,spot
,KMNO,False,USD,True,False,KMNO/USD,spot
,KMNO,False,USDC,True,False,KMNO/USDC,spot
,LDO,False,GUSD,True,False,LDO/GUSD,spot
,LDORL,False,USD,True,False,LDORL/USD,spot
,LDO,False,USD,True,False,LDO/USD,spot
,LDO,False,USDC,True,False,LDO/USDC,spot
,LINK,False,BTC,True,False,LINK/BTC,spot
,LINK,False,ETH,True,False,LINK/ETH,spot
,LINK,False,GUSD,True,False,LINK/GUSD,spot
,LINKRL,False,USD,True,False,LINKRL/USD,spot
,LINKS,False,USD,True,False,LINKS/USD,spot
,LINK,False,USD,True,False,LINK/USD,spot
,LINK,False,USDC,True,False,LINK/USDC,spot
,LPT,False,GUSD,True,False,LPT/GUSD,spot
,LPTRL,False,USD,True,False,LPTRL/USD,spot
,LPT,False,USD,True,False,LPT/USD,spot
,LPT,False,USDC,True,False,LPT/USDC,spot
,LRC,False,GUSD,True,False,LRC/GUSD,spot
,LRCRL,False,USD,True,False,LRCRL/USD,spot
,LRC,False,USD,True,False,LRC/USD,spot
,LRC,False,USDC,True,False,LRC/USDC,spot
,LTC,False,BTC,True,False,LTC/BTC,spot
,LTC,False,ETH,True,False,LTC/ETH,spot
,LTC,False,GUSD,True,False,LTC/GUSD,spot
,LTCRL,False,USD,True,False,LTCRL/USD,spot
,LTC,False,USD,True,False,LTC/USD,spot
,LTC,False,USDC,True,False,LTC/USDC,spot
,MANA,False,GUSD,True,False,MANA/GUSD,spot
,MANARL,False,USD,True,False,MANARL/USD,spot
,MANA,False,USD,True,False,MANA/USD,spot
,MANA,False,USDC,True,False,MANA/USDC,spot
,MASK,False,GUSD,True,False,MASK/GUSD,spot
,MASKRL,False,USD,True,False,MASKRL/USD,spot
,MASK,False,USD,True,False,MASK/USD,spot
,MASK,False,USDC,True,False,MASK/USDC,spot
,MEW,False,GUSD,True,False,MEW/GUSD,spot
,MEWRL,False,USD,True,False,MEWRL/USD,spot
,MEW,False,USD,True,False,MEW/USD,spot
,MEW,False,USDC,True,False,MEW/USDC,spot
,MON,False,GUSD,True,False,MON/GUSD,spot
,MONRL,False,USD,True,False,MONRL/USD,spot
,MON,False,USD,True,False,MON/USD,spot
,MON,False,USDC,True,False,MON/USDC,spot
,MOODENG,False,GUSD,True,False,MOODENG/GUSD,spot
,MOODENGRL,False,USD,True,False,MOODENGRL/USD,spot
,MOODEN,False,GUSD,True,False,MOODEN/GUSD,spot
,MOODENG,False,USDC,True,False,MOODENG/USDC,spot
,OP,False,GUSD,True,False,OP/GUSD,spot
,OPRL,False,USD,True,False,OPRL/USD,spot
,OP,False,USD,True,False,OP/USD,spot
,OP,False,USDC,True,False,OP/USDC,spot
,PAXG,False,GUSD,True,False,PAXG/GUSD,spot
,PAXGRL,False,USD,True,False,PAXGRL/USD,spot
,PAXG,False,USD,True,False,PAXG/USD,spot
,PAXG,False,USDC,True,False,PAXG/USDC,spot
,PENGU,False,GUSD,True,False,PENGU/GUSD,spot
,PENGURL,False,USD,True,False,PENGURL/USD,spot
,PENGU,False,USD,True,False,PENGU/USD,spot
,PENGU,False,USDC,True,False,PENGU/USDC,spot
,PEPE,False,GUSD,True,False,PEPE/GUSD,spot
,PEPERL,False,USD,True,False,PEPERL/USD,spot
,PEPE,False,USD,True,False,PEPE/USD,spot
,PEPE,False,USDC,True,False,PEPE/USDC,spot
,PNUT,False,GUSD,True,False,PNUT/GUSD,spot
,PNUTRL,False,USD,True,False,PNUTRL/USD,spot
,PNUT,False,USD,True,False,PNUT/USD,spot
,PNUT,False,USDC,True,False,PNUT/USDC,spot
,POL,False,GUSD,True,False,POL/GUSD,spot
,POLRL,False,USD,True,False,POLRL/USD,spot
,POL,False,USD,True,False,POL/USD,spot
,POL,False,USDC,True,False,POL/USDC,spot
,POPCAT,False,GUSD,True,False,POPCAT/GUSD,spot
,POPCATRL,False,USD,True,False,POPCATRL/USD,spot
,POPCAT,False,USD,True,False,POPCAT/USD,spot
,POPCAT,False,USDC,True,False,POPCAT/USDC,spot
,PUMP,False,GUSD,True,False,PUMP/GUSD,spot
,PUMPRL,False,USD,True,False,PUMPRL/USD,spot
,PUMP,False,USD,True,False,PUMP/USD,spot
,PUMP,False,USDC,True,False,PUMP/USDC,spot
,PYTH,False,GUSD,True,False,PYTH/GUSD,spot
,PYTHRL,False,USD,True,False,PYTHRL/USD,spot
,PYTH,False,USD,True,False,PYTH/USD,spot
,PYTH,False,USDC,True,False,PYTH/USDC,spot
,QNT,False,GUSD,True,False,QNT/GUSD,spot
,QNTRL,False,USD,True,False,QNTRL/USD,spot
,QNT,False,USD,True,False,QNT/USD,spot
,QNT,False,USDC,True,False,QNT/USDC,spot
,RLUSD,False,GUSD,True,False,RLUSD/GUSD,spot
,RLUSD,False,USD,True,False,RLUSD/USD,spot
,RLUSD,False,USDC,True,False,RLUSD/USDC,spot
,RNDR,False,GUSD,True,False,RNDR/GUSD,spot
,RNDRRL,False,USD,True,False,RNDRRL/USD,spot
,RNDR,False,USD,True,False,RNDR/USD,spot
,RNDR,False,USDC,True,False,RNDR/USDC,spot
,SAMO,False,GUSD,True,False,SAMO/GUSD,spot
,SAMORL,False,USD,True,False,SAMORL/USD,spot
,SAMO,False,USD,True,False,SAMO/USD,spot
,SAMO,False,USDC,True,False,SAMO/USDC,spot
,SAND,False,GUSD,True,False,SAND/GUSD,spot
,SANDRL,False,USD,True,False,SANDRL/USD,spot
,SAND,False,USD,True,False,SAND/USD,spot
,SAND,False,USDC,True,False,SAND/USDC,spot
,SHIB,False,GUSD,True,False,SHIB/GUSD,spot
,SHIBRL,False,USD,True,False,SHIBRL/USD,spot
,SHIB,False,USD,True,False,SHIB/USD,spot
,SHIB,False,USDC,True,False,SHIB/USDC,spot
,SKL,False,GUSD,True,False,SKL/GUSD,spot
,SKLRL,False,USD,True,False,SKLRL/USD,spot
,SKL,False,USD,True,False,SKL/USD,spot
,SKL,False,USDC,True,False,SKL/USDC,spot
,SKY,False,GUSD,True,False,SKY/GUSD,spot
,SKYRL,False,USD,True,False,SKYRL/USD,spot
,SKY,False,USD,True,False,SKY/USD,spot
,SKY,False,USDC,True,False,SKY/USDC,spot
,SOL,False,BTC,True,False,SOL/BTC,spot
,SOL,False,ETH,True,False,SOL/ETH,spot
,SOL,False,GUSD,True,False,SOL/GUSD,spot
,SOLRL,False,USD,True,False,SOLRL/USD,spot
,SOL,False,USD,True,False,SOL/USD,spot
,SOL,False,USDC,True,False,SOL/USDC,spot
,STORJ,False,GUSD,True,False,STORJ/GUSD,spot
,STORJRL,False,USD,True,False,STORJRL/USD,spot
,STORJ,False,USD,True,False,STORJ/USD,spot
,STORJ,False,USDC,True,False,STORJ/USDC,spot
,SUSHI,False,GUSD,True,False,SUSHI/GUSD,spot
,SUSHIRL,False,USD,True,False,SUSHIRL/USD,spot
,SUSHI,False,USD,True,False,SUSHI/USD,spot
,SUSHI,False,USDC,True,False,SUSHI/USDC,spot
,TON,False,GUSD,True,False,TON/GUSD,spot
,TONRL,False,USD,True,False,TONRL/USD,spot
,TON,False,USD,True,False,TON/USD,spot
,TON,False,USDC,True,False,TON/USDC,spot
,TRUMP,False,GUSD,True,False,TRUMP/GUSD,spot
,TRUMPRL,False,USD,True,False,TRUMPRL/USD,spot
,TRUMP,False,USD,True,False,TRUMP/USD,spot
,TRUMP,False,USDC,True,False,TRUMP/USDC,spot
,UMA,False,GUSD,True,False,UMA/GUSD,spot
,UMARL,False,USD,True,False,UMARL/USD,spot
,UMA,False,USD,True,False,UMA/USD,spot
,UMA,False,USDC,True,False,UMA/USDC,spot
,UNI,False,GUSD,True,False,UNI/GUSD,spot
,UNIRL,False,USD,True,False,UNIRL/USD,spot
,UNI,False,USD,True,False,UNI/USD,spot
,UNI,False,USDC,True,False,UNI/USDC,spot
,USD1,False,USD,True,False,USD1/USD,spot
,USDC,False,USD,True,False,USDC/USD,spot
,USDG,False,GUSD,True,False,USDG/GUSD,spot
,USDGRL,False,USD,True,False,USDGRL/USD,spot
,USD,False,GUSD,True,False,USD/GUSD,spot
,USDG,False,USDC,True,False,USDG/USDC,spot
,USDT,False,GUSD,True,False,USDT/GUSD,spot
,USDTRL,False,USD,True,False,USDTRL/USD,spot
,USDT,False,USD,True,False,USDT/USD,spot
,USDT,False,USDC,True,False,USDT/USDC,spot
,WCT,False,GUSD,True,False,WCT/GUSD,spot
,WCTRL,False,USD,True,False,WCTRL/USD,spot
,WCT,False,USD,True,False,WCT/USD,spot
,WCT,False,USDC,True,False,WCT/USDC,spot
,WIF,False,GUSD,True,False,WIF/GUSD,spot
,WIFRL,False,USD,True,False,WIFRL/USD,spot
,WIF,False,USD,True,False,WIF/USD,spot
,WIF,False,USDC,True,False,WIF/USDC,spot
,WLD,False,GUSD,True,False,WLD/GUSD,spot
,WLDRL,False,USD,True,False,WLDRL/USD,spot
,WLD,False,USD,True,False,WLD/USD,spot
,WLD,False,USDC,True,False,WLD/USDC,spot
,WLFI,False,GUSD,True,False,WLFI/GUSD,spot
,WLFIRL,False,USD,True,False,WLFIRL/USD,spot
,WLFI,False,USD,True,False,WLFI/USD,spot
,WLFI,False,USDC,True,False,WLFI/USDC,spot
,XRP,False,GUSD,True,False,XRP/GUSD,spot
,XRPRL,False,USD,True,False,XRPRL/USD,spot
,XRP,False,USD,True,False,XRP/USD,spot
,XRP,False,USDC,True,False,XRP/USDC,spot
,XTZ,False,GUSD,True,False,XTZ/GUSD,spot
,XTZRL,False,USD,True,False,XTZRL/USD,spot
,XTZ,False,USD,True,False,XTZ/USD,spot
,XTZ,False,USDC,True,False,XTZ/USDC,spot
,YFI,False,GUSD,True,False,YFI/GUSD,spot
,YFIRL,False,USD,True,False,YFIRL/USD,spot
,YFI,False,USD,True,False,YFI/USD,spot
,YFI,False,USDC,True,False,YFI/USDC,spot
,ZEC,False,GUSD,True,False,ZEC/GUSD,spot
,ZECRL,False,USD,True,False,ZECRL/USD,spot
,ZEC,False,USD,True,False,ZEC/USD,spot
,ZEC,False,USDC,True,False,ZEC/USDC,spot
,AVAX,False,GUSD,False,True,AVAX/GUSD:GUSD,swap
,AVAX,False,USDC,False,True,AVAX/USDC:USDC,swap
,BCH,False,GUSD,False,True,BCH/GUSD:GUSD,swap
,BCH,False,USDC,False,True,BCH/USDC:USDC,swap
,BNB,False,GUSD,False,True,BNB/GUSD:GUSD,swap
,BNB,False,USDC,False,True,BNB/USDC:USDC,swap
,BONK,False,GUSD,False,True,BONK/GUSD:GUSD,swap
,BONK,False,USDC,False,True,BONK/USDC:USDC,swap
,BTC,False,GUSD,False,True,BTC/GUSD:GUSD,swap
,BTC,False,USDC,False,True,BTC/USDC:USDC,swap
,DOGE,False,GUSD,False,True,DOGE/GUSD:GUSD,swap
,DOGE,False,USDC,False,True,DOGE/USDC:USDC,swap
,ETH,False,GUSD,False,True,ETH/GUSD:GUSD,swap
,ETH,False,USDC,False,True,ETH/USDC:USDC,swap
,FLOKI,False,GUSD,False,True,FLOKI/GUSD:GUSD,swap
,FLOKI,False,USDC,False,True,FLOKI/USDC:USDC,swap
,HYPE,False,GUSD,False,True,HYPE/GUSD:GUSD,swap
,HYPE,False,USDC,False,True,HYPE/USDC:USDC,swap
,INJ,False,GUSD,False,True,INJ/GUSD:GUSD,swap
,INJ,False,USDC,False,True,INJ/USDC:USDC,swap
,KSL2,False,GUSD,False,True,KSL2/GUSD:GUSD,swap
,KSL2,False,USDC,False,True,KSL2/USDC:USDC,swap
,KT5,False,GUSD,False,True,KT5/GUSD:GUSD,swap
,KT5,False,USDC,False,True,KT5/USDC:USDC,swap
,LINK,False,GUSD,False,True,LINK/GUSD:GUSD,swap
,LINK,False,USDC,False,True,LINK/USDC:USDC,swap
,LTC,False,GUSD,False,True,LTC/GUSD:GUSD,swap
,LTC,False,USDC,False,True,LTC/USDC:USDC,swap
,MEW,False,GUSD,False,True,MEW/GUSD:GUSD,swap
,MEW,False,USDC,False,True,MEW/USDC:USDC,swap
,OP,False,GUSD,False,True,OP/GUSD:GUSD,swap
,OP,False,USDC,False,True,OP/USDC:USDC,swap
,PEPE,False,GUSD,False,True,PEPE/GUSD:GUSD,swap
,PEPE,False,USDC,False,True,PEPE/USDC:USDC,swap
,POL,False,GUSD,False,True,POL/GUSD:GUSD,swap
,POL,False,USDC,False,True,POL/USDC:USDC,swap
,POPCAT,False,GUSD,False,True,POPCAT/GUSD:GUSD,swap
,POPCAT,False,USDC,False,True,POPCAT/USDC:USDC,swap
,SHIB,False,GUSD,False,True,SHIB/GUSD:GUSD,swap
,SHIB,False,USDC,False,True,SHIB/USDC:USDC,swap
,SOL,False,GUSD,False,True,SOL/GUSD:GUSD,swap
,SOL,False,USDC,False,True,SOL/USDC:USDC,swap
,TRUMP,False,GUSD,False,True,TRUMP/GUSD:GUSD,swap
,UNI,False,GUSD,False,True,UNI/GUSD:GUSD,swap
,UNI,False,USDC,False,True,UNI/USDC:USDC,swap
,WIF,False,GUSD,False,True,WIF/GUSD:GUSD,swap
,WIF,False,USDC,False,True,WIF/USDC:USDC,swap
,XRP,False,GUSD,False,True,XRP/GUSD:GUSD,swap
,XRP,False,USDC,False,True,XRP/USDC:USDC,swap
